iteration,bin,avg_density,avg_velocity_x,avg_velocity_y,avg_velocity_z
24000,39,3.9,-2.14404,-369.208,-2.75822
24000,40,4.16667,0.337012,-397.188,3.07843
24000,41,4.03333,-2.27614,-377.97,0.0568433
24000,42,3.76667,-1.88798,-354.811,2.41931
24000,43,5.13333,-1.043,-486.891,0.851541
24000,44,0.633333,-0.198215,-59.6367,0.490265
24000,45,12,0,0,0
24000,46,0,0,0,0
24000,47,12,0,0,0
24000,48,0,0,0,0
24000,49,0,0,0,0
26000,0,0,0,0,0
26000,1,12,0,0,0
26000,2,0,0,0,0
26000,3,12,0,0,0
26000,4,2.56667,1.44347,-264.076,-1.53849
26000,5,4.7,1.63079,-486.191,-10.5823
26000,6,4.03333,-4.48385,-413.283,1.22534
26000,7,4.16667,-0.106982,-425.779,-3.72513
26000,8,3.66667,-0.686348,-377.336,1.53727
26000,9,3.96667,-3.59324,-407.834,-1.60127
26000,10,4.26667,-3.86969,-438.332,-3.66012
26000,11,4.36667,0.979448,-450.625,0.783337
26000,12,4.13333,0.0945063,-428.889,-1.46292
26000,13,3.96667,1.7978,-408.518,5.00247
26000,14,4.26667,0.554182,-441.389,0.12617
26000,15,4.43333,-0.675123,-454.046,-0.0257868
26000,16,4.06667,-0.197097,-422.794,-1.14554
26000,17,3.96667,-1.55107,-409.257,-2.30636
26000,18,4.36667,0.470851,-451.554,-4.31131
26000,19,3.83333,-2.34393,-396.508,1.46774
26000,20,4.4,2.61349,-452.714,1.17227
26000,21,4.13333,-0.45075,-428.611,-0.439774
26000,22,4.26667,-0.821325,-441.859,2.51115
26000,23,4.6,2.28669,-474.957,2.6543
26000,24,3.86667,-2.2821,-395.298,-0.110495
26000,25,4.43333,3.35951,-459.515,5.67979
26000,26,4.13333,-5.23618,-427.231,0.218955
26000,27,4.03333,-1.66414,-418.85,3.24476
26000,28,4.5,0.169466,-461.682,-0.0552436
26000,29,4.33333,-2.3477,-443.152,4.6832
26000,30,4.5,-0.0930496,-461.182,-1.62034
26000,31,3.93333,-0.280231,-403.664,-1.45089
26000,32,4.36667,0.711912,-452.222,2.24905
26000,33,4.1,3.37865,-419.975,-1.10744
26000,34,3.86667,0.109641,-397.71,-1.82463
26000,35,4.2,3.44338,-433.169,0.000921853
26000,36,4.13333,-2.41171,-430.099,-2.5272
26000,37,4.16667,3.10854,-431.548,-0.540199
26000,38,4.06667,2.10852,-420.316,1.97085
26000,39,4.63333,2.98497,-477.175,-1.17881
26000,40,3.96667,-1.2156,-409.018,2.27127
26000,41,4.2,0.515274,-431.82,2.52197
26000,42,3.86667,-0.741744,-400.37,-1.77173
26000,43,4.7,-0.640461,-477.062,1.45559
26000,44,0.5,0.799695,-50.0911,0.922134
26000,45,12,0,0,0
26000,46,0,0,0,0
26000,47,12,0,0,0
26000,48,0,0,0,0
26000,49,0,0,0,0
28000,0,0,0,0,0
28000,1,12,0,0,0
28000,2,0,0,0,0
28000,3,12,0,0,0
28000,4,2.83333,2.71297,-315.266,1.04943
28000,5,4.6,0.00249182,-510.607,-0.388864
28000,6,3.8,2.69966,-424.533,-3.68682
28000,7,3.9,1.09874,-433.993,-4.03044
28000,8,4.43333,-0.142491,-486.698,-0.506894
28000,9,4.16667,2.03419,-463.723,0.118339
28000,10,4.53333,-0.799804,-505.315,1.09728
28000,11,4.2,-2.07038,-467.476,-1.97669
28000,12,3.8,-0.0768705,-423.308,-1.70864
28000,13,4.26667,-0.399964,-476.077,-3.68154
28000,14,3.93333,1.92469,-440.255,0.55535
28000,15,4.3,-3.53484,-475.937,-0.15624
28000,16,3.63333,-0.199917,-405.887,-0.0963624
28000,17,4.3,-1.99812,-480.408,1.45746
28000,18,4.26667,-1.0446,-479.775,1.11451
28000,19,4.36667,-2.88864,-489.351,-1.72033
28000,20,4.7,-0.0425257,-517.238,-1.25151
28000,21,4.23333,-2.50794,-473.027,-1.62129
28000,22,4.2,-0.572006,-471.293,2.66041
28000,23,4,-2.90875,-444.781,-0.394878
28000,24,4.5,4.50224,-504.303,3.81689
28000,25,4.06667,1.75209,-451.341,-2.17825
28000,26,4.23333,1.07901,-466.979,0.889718
28000,27,4.36667,1.08961,-485.851,4.4116
28000,28,4.06667,-1.8687,-451.743,-0.481124
28000,29,4.16667,-0.55161,-460.434,1.95634
28000,30,4,3.28243,-444.971,2.62121
28000,31,4.23333,-2.63332,-472.615,-0.921896
28000,32,4.03333,-2.00694,-448.306,0.905199
28000,33,3.9,1.49389,-438.496,0.813419
28000,34,3.93333,0.353178,-436.884,4.55437
28000,35,4.53333,3.79325,-503.218,1.4067
28000,36,3.63333,1.29195,-401.987,-1.99997
28000,37,4.4,-1.12148,-485.946,-3.66022
28000,38,4,1.88093,-444.619,-0.0938051
28000,39,4.66667,-0.744568,-519.598,-2.43533
28000,40,3.76667,-2.03214,-421.384,3.58651
28000,41,4.2,-0.685718,-466.896,2.61107
28000,42,4.03333,-4.2291,-447.549,-0.414036
28000,43,5,-1.59845,-554.304,2.97648
28000,44,0.466667,-0.911414,-52.2159,-0.731682
28000,45,12,0,0,0
28000,46,0,0,0,0
28000,47,12,0,0,0
28000,48,0,0,0,0
28000,49,0,0,0,0
30000,0,0,0,0,0
30000,1,12,0,0,0
30000,2,0,0,0,0
30000,3,12,0,0,0
30000,4,2.36667,1.19363,-284.074,-0.35043
30000,5,4.33333,-3.02963,-517.147,-5.37917
30000,6,4.2,0.441227,-497.752,0.605569
30000,7,4.23333,-1.21708,-504.406,-1.24998
30000,8,3.96667,0.185768,-477.787,-0.428469
30000,9,4.6,-2.73541,-552.366,-1.89903
30000,10,4.26667,0.366104,-506.92,-0.891501
30000,11,4.36667,2.13507,-521.839,3.48623
30000,12,4.06667,3.48059,-488.255,-1.27418
30000,13,4.3,2.46805,-515.748,-1.41255
30000,14,3.96667,1.65404,-474.152,-5.36431
30000,15,4.16667,0.804901,-500.218,2.89146
30000,16,4.2,1.64936,-502.178,-0.338989
30000,17,4.06667,0.595768,-484.657,-1.61058
30000,18,4.36667,1.12503,-523.934,1.37877
30000,19,4.13333,-0.65966,-498.35,2.42165
30000,20,4.4,-3.64592,-526.168,-0.208613
30000,21,3.76667,-2.05555,-448.866,-1.0269
30000,22,4.43333,-1.32551,-528.211,3.22984
30000,23,3.93333,3.63592,-469.305,4.62409
30000,24,4.66667,0.420472,-556.451,-1.52755
30000,25,3.86667,-1.42073,-464.947,-3.94443
30000,26,3.96667,2.18144,-472.478,-1.22252
30000,27,4.2,4.17195,-500.82,1.06147
30000,28,3.93333,-2.01357,-469.692,2.0405
30000,29,4.33333,0.16923,-516.804,3.84223
30000,30,3.96667,-1.09698,-473.388,1.68163
30000,31,4.46667,0.218246,-529.374,3.47518
30000,32,4.13333,4.30815,-496.507,4.65416
30000,33,4.5,0.66339,-538.347,-1.60529
30000,34,4.03333,1.06138,-482.086,-3.44925
30000,35,4.36667,-0.446315,-519.824,-0.00307506
30000,36,4.13333,-1.18859,-493.305,1.14312
30000,37,4.16667,0.0599506,-496.163,2.67355
30000,38,4.1,-1.93908,-490.345,-2.6868
30000,39,4.13333,1.08528,-492.997,1.51536
30000,40,4.16667,3.20885,-496.676,0.591887
30000,41,3.76667,-1.418,-450.173,1.33438
30000,42,3.93333,-4.92326,-468.727,-1.2976
30000,43,5.4,1.79675,-646.841,-0.653284
30000,44,0.3,0.657717,-35.5479,1.06183
30000,45,12,0,0,0
30000,46,0,0,0,0
30000,47,12,0,0,0
30000,48,0,0,0,0
30000,49,0,0,0,0
32000,0,0,0,0,0
32000,1,12,0,0,0
32000,2,0,0,0,0
32000,3,12,0,0,0
32000,4,2.5,-0.663848,-321.252,4.27102
32000,5,3.93333,0.246962,-498.726,-4.4785
32000,6,4.13333,-0.75591,-530.103,-2.43544
32000,7,4.4,2.07798,-564.358,-1.25282
32000,8,4.2,-0.390927,-532.537,0.108172
32000,9,4.1,2.82326,-524.513,-4.11792
32000,10,4.43333,0.28734,-565.994,-3.33243
32000,11,4.16667,-3.0382,-532.506,1.37329
32000,12,4.03333,0.650563,-516.14,-1.19379
32000,13,4.06667,2.2653,-525.799,2.0917
32000,14,4.16667,-2.04489,-533.039,0.910751
32000,15,3.93333,0.45842,-502.126,0.0661736
32000,16,4.43333,0.778364,-561.925,1.71426
32000,17,4.43333,1.0019,-568.875,3.1977
32000,18,4.2,-3.79186,-537.37,-0.754088
32000,19,3.83333,-0.0643742,-492.18,0.44409
32000,20,4.06667,0.177824,-519.027,-5.15257
32000,21,3.86667,3.91357,-492.853,1.32602
32000,22,4.13333,3.0742,-524.25,-0.0662495
32000,23,4.5,6.80143,-573.24,-0.29089
32000,24,4.16667,2.2313,-534.1,-1.6017
32000,25,4,-0.876244,-512.461,-1.48029
32000,26,4.46667,-5.24212,-567.431,2.60245
32000,27,4.1,0.571142,-523.749,1.48585
32000,28,4.36667,-2.53733,-557.606,3.96342
32000,29,4.06667,-3.85529,-518.052,-0.0381045
32000,30,3.6,0.321508,-459.127,1.71621
32000,31,4.26667,2.53962,-544.769,2.62946
32000,32,4.2,-0.194839,-534.942,-1.90118
32000,33,4.03333,-1.3238,-515.49,-0.56201
32000,34,4.16667,-1.43676,-535.825,-1.14203
32000,35,4.86667,2.94444,-618.428,-0.552876
32000,36,3.83333,0.578463,-487.968,1.63932
32000,37,4.4,-0.0371171,-563.132,1.29503
32000,38,4.36667,-1.64884,-560.448,-2.18397
32000,39,4.46667,2.96416,-570.737,4.72331
32000,40,4.36667,2.45607,-555.011,0.744919
32000,41,3.93333,-3.0446,-501.866,5.17692
32000,42,3.6,3.76332,-458.582,2.69533
32000,43,5.43333,-2.19183,-690.669,-2.18005
32000,44,0.433333,0.316387,-55.7071,-0.748415
32000,45,12,0,0,0
32000,46,0,0,0,0
32000,47,12,0,0,0
32000,48,0,0,0,0
32000,49,0,0,0,0
34000,0,0,0,0,0
34000,1,12,0,0,0
34000,2,0,0,0,0
34000,3,12,0,0,0
34000,4,2.76667,4.23499,-376.667,-4.0462
34000,5,4.03333,3.19473,-546.861,2.0163
34000,6,4.46667,-1.46841,-604.784,-5.00454
34000,7,3.93333,2.33445,-534.576,1.60441
34000,8,4.6,-1.602,-624.756,0.337442
34000,9,3.83333,1.17573,-524.835,-0.0198515
34000,10,3.9,2.64835,-528.764,-1.33687
34000,11,4,1.23113,-543.867,-2.34494
34000,12,4.16667,2.48691,-567.741,3.53121
34000,13,4.4,-3.17216,-603.371,0.665212
34000,14,3.8,-2.49205,-516.54,-0.421263
34000,15,3.96667,-0.314618,-537.923,-2.17585
34000,16,3.9,-2.05536,-530.189,-0.815095
34000,17,4.3,-0.433101,-584.019,-2.62051
34000,18,4.53333,-2.18995,-612.379,0.428901
34000,19,3.93333,0.490322,-538.381,0.641634
34000,20,4.43333,-3.84185,-605.594,-0.50877
34000,21,4.23333,-3.95586,-575.169,2.36027
34000,22,4.56667,4.929,-621.119,-2.75732
34000,23,4.03333,-1.15137,-545.661,-0.546462
34000,24,4.36667,1.99555,-593.314,-0.750455
34000,25,4.46667,-5.93351,-609.727,0.734727
34000,26,4.86667,-1.48461,-660.641,-0.0568859
34000,27,3.46667,-1.3909,-471.511,3.23021
34000,28,4.4,-0.114738,-593.772,-1.79363
34000,29,4.06667,-4.61587,-554.452,-2.49573
34000,30,4.3,0.736975,-588.536,3.45123
34000,31,3.86667,0.617572,-528.862,0.346537
34000,32,4.26667,0.255693,-577.76,2.61132
34000,33,3.76667,0.00431302,-512.67,0.0479355
34000,34,3.9,1.87812,-528.529,-0.737031
34000,35,4,2.07901,-541.28,3.07363
34000,36,3.73333,0.149385,-508.004,-1.70047
34000,37,4.6,0.508522,-623.331,1.05626
34000,38,4.66667,4.0584,-636.804,-4.2195
34000,39,4.3,-1.2148,-584.778,2.70706
34000,40,4.26667,0.0555702,-576.67,0.292667
34000,41,4.06667,0.640619,-553.135,-0.186466
34000,42,4.3,2.40945,-583.723,0.455086
34000,43,4.7,3.40097,-633.388,1.17826
34000,44,0.5,-2.09192,-67.4408,1.00956
34000,45,12,0,0,0
34000,46,0,0,0,0
34000,47,12,0,0,0
34000,48,0,0,0,0
34000,49,0,0,0,0
36000,0,0,0,0,0
36000,1,12,0,0,0
36000,2,0,0,0,0
36000,3,12,0,0,0
36000,4,2.73333,2.22045,-395.522,1.46215
36000,5,4.06667,-0.0549236,-585.482,-0.122975
36000,6,4.1,1.49171,-593.444,-4.15539
36000,7,3.9,7.30042,-562.692,1.17901
36000,8,4.43333,1.31274,-640.105,-1.57105
36000,9,3.93333,-1.90888,-567.031,0.528624
36000,10,4.06667,3.96729,-584.339,-0.0197287
36000,11,4.1,5.99369,-590.892,-5.29619
36000,12,4.46667,4.16606,-644.764,0.884911
36000,13,4.26667,0.0779169,-611.619,3.55217
36000,14,3.9,-0.197878,-560.803,-0.623341
36000,15,3.93333,2.62054,-565.853,-0.0229154
36000,16,4.56667,0.125888,-661.444,0.791507
36000,17,3.83333,2.13524,-550.832,-3.04951
36000,18,4.23333,2.51475,-612.561,-1.56621
36000,19,4.2,-4.79433,-608.342,-0.0359246
36000,20,4.3,-2.25393,-616.451,-1.5904
36000,21,4.16667,-1.95144,-604.461,3.58514
36000,22,4.53333,-0.106837,-655.512,-1.16568
36000,23,4.4,0.841832,-635.051,0.901139
36000,24,4.1,-0.73673,-589.044,2.09913
36000,25,3.83333,1.2722,-550.554,0.496825
36000,26,4.73333,0.644603,-686.102,-1.85814
36000,27,4.06667,-0.26444,-584.037,1.05269
36000,28,3.83333,3.95455,-554.905,-0.285382
36000,29,4.1,3.73536,-593.755,-0.02245
36000,30,4.4,2.73649,-629.71,0.493148
36000,31,4.6,-2.11831,-662.346,1.11064
36000,32,4.03333,3.89173,-577.415,0.125056
36000,33,4.3,-1.21743,-618.618,-2.50669
36000,34,3.9,1.70091,-561.508,5.24066
36000,35,3.73333,1.83232,-536.183,1.99763
36000,36,4.56667,1.57544,-657.333,2.15584
36000,37,3.86667,-3.63193,-555.189,-1.47406
36000,38,4.26667,-1.5336,-619.155,-0.849653
36000,39,4.3,1.73579,-621.058,-0.384623
36000,40,4.56667,0.152063,-656.655,1.36559
36000,41,4.13333,-4.48832,-594.077,-0.757789
36000,42,3.73333,0.418368,-537.039,-4.65984
36000,43,5.13333,1.39062,-741.314,-3.83591
36000,44,0.333333,0.393865,-47.215,0.0444776
36000,45,12,0,0,0
36000,46,0,0,0,0
36000,47,12,0,0,0
36000,48,0,0,0,0
36000,49,0,0,0,0
38000,0,0,0,0,0
38000,1,12,0,0,0
38000,2,0,0,0,0
38000,3,12,0,0,0
38000,4,2.03333,-0.486769,-308.11,0.210674
38000,5,3.93333,0.651548,-600.993,-1.89856
38000,6,4.26667,0.941431,-651.987,0.522487
38000,7,4.3,2.12106,-658.946,1.56522
38000,8,3.73333,-0.570544,-569.299,-1.54687
38000,9,4.13333,5.48883,-631.379,-0.789959
38000,10,4.5,6.05148,-686.063,-2.21521
38000,11,3.5,-0.838377,-532.605,1.38565
38000,12,4.2,2.38425,-640.906,1.01943
38000,13,4.4,-1.71857,-671.279,-2.47749
38000,14,4.13333,0.194642,-626.303,-2.48068
38000,15,3.93333,-1.27983,-596.661,1.31294
38000,16,4.46667,0.657731,-683.148,-0.470752
38000,17,4.3,0.313177,-656.318,2.00183
38000,18,4.56667,-4.46481,-694.776,-2.18076
38000,19,4.2,-2.14571,-639.067,-1.20808
38000,20,3.93333,1.40476,-597.078,2.06059
38000,21,4.3,1.60014,-656.838,1.72731
38000,22,3.6,-5.25123,-547.908,-2.59542
38000,23,4.4,4.69074,-672.363,-0.849723
38000,24,3.86667,-0.241076,-587.87,0.718041
38000,25,3.73333,-0.0746617,-566.372,-0.0170403
38000,26,4.56667,-0.289166,-691.618,3.63494
38000,27,3.93333,5.31942,-596.929,0.479574
38000,28,4.6,-4.89263,-702.804,3.44054
38000,29,3.76667,1.70945,-576.635,0.0513686
38000,30,4.16667,-3.08851,-634.991,2.95605
38000,31,4.8,2.84481,-730.602,-2.35849
38000,32,4.16667,2.84073,-635.294,1.63203
38000,33,4.56667,-0.120244,-694.619,3.27272
38000,34,4,4.63263,-608.179,-0.118802
38000,35,4.23333,2.23009,-644.006,1.38443
38000,36,4.6,-3.14085,-698.124,-2.37276
38000,37,4.2,-0.864474,-642.958,0.707717
38000,38,4,0.435429,-607.893,-2.9101
38000,39,4.43333,0.818226,-677.596,4.11093
38000,40,4.3,0.308176,-657.576,-2.54825
38000,41,4.3,-1.68648,-652.529,-3.40841
38000,42,4.06667,2.98692,-617.455,-3.72758
38000,43,5.2,-2.77069,-792.498,-2.75265
38000,44,0.333333,0.729473,-51.0047,-0.504706
38000,45,12,0,0,0
38000,46,0,0,0,0
38000,47,12,0,0,0
38000,48,0,0,0,0
38000,49,0,0,0,0
40000,0,0,0,0,0
40000,1,12,0,0,0
40000,2,0,0,0,0
40000,3,12,0,0,0
40000,4,2.7,-3.43373,-433.269,1.75672
40000,5,3.63333,0.357502,-582.07,-1.549
40000,6,4.16667,-0.19972,-670.003,-1.5876
40000,7,3.86667,-4.37376,-626.097,-0.0376153
40000,8,4.4,-0.642982,-703.178,2.68299
40000,9,4.13333,0.274117,-664.633,-0.208096
40000,10,3.86667,-1.90683,-624.836,1.11923
40000,11,4.36667,0.71737,-698.106,-2.16621
40000,12,4.2,-2.6872,-676.639,3.93784
40000,13,4.3,-0.446699,-690.481,1.78472
40000,14,3.66667,-1.60194,-589.005,0.171014
40000,15,4.3,1.3767,-691.518,-1.46935
40000,16,3.8,-2.52351,-612.344,-0.538658
40000,17,4.1,-2.82094,-658.062,-1.11905
40000,18,4.56667,0.041423,-734.367,0.732772
40000,19,4.03333,0.860269,-651.476,1.02977
40000,20,4.26667,0.161336,-684.841,-1.20907
40000,21,4.4,-2.49029,-704.577,-5.41344
40000,22,4.6,-2.89313,-734.578,-1.06445
40000,23,4.46667,-1.4027,-714.757,-3.01135
40000,24,3.5,3.61447,-568.181,-3.34443
40000,25,4.3,-0.936861,-684.91,2.97489
40000,26,4,0.705844,-640.277,2.71964
40000,27,4.6,-2.5585,-737.3,0.444659
40000,28,4.43333,1.73318,-710.552,-0.592094
40000,29,3.93333,-0.94474,-629.387,3.18286
40000,30,4.2,-7.00691,-670.048,1.68068
40000,31,4.23333,-1.07935,-679.449,3.98285
40000,32,4.4,0.895369,-711.809,3.08671
40000,33,3.73333,-2.09322,-600.654,0.979234
40000,34,4.53333,1.98672,-728.368,-0.430587
40000,35,4.53333,-2.07871,-725.639,-1.54798
40000,36,3.86667,4.9996,-619.173,-1.25671
40000,37,4.2,3.29558,-672.996,0.618818
40000,38,3.96667,1.73816,-635.448,-2.90568
40000,39,4.2,0.738153,-675.103,1.51974
40000,40,4.26667,1.9492,-685.927,0.931815
40000,41,4.46667,-0.437038,-717.049,-1.61845
40000,42,3.93333,-4.44318,-630.902,4.25681
40000,43,5.26667,-2.35251,-847.191,-0.137478
40000,44,0.266667,-0.0160915,-43.8221,-0.135458
40000,45,12,0,0,0
40000,46,0,0,0,0
40000,47,12,0,0,0
40000,48,0,0,0,0
40000,49,0,0,0,0
